"","Species","CommonName","Catch","r","r_lo","r_hi","k","k_lo","k_hi","msy","msy_lo","msy_hi","bmsy","bmsy_lo","bmsy_hi","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"17","Mycteroperca jordani","Gulf grouper",0,0.326279794623039,0.197207264353439,0.539830541883363,68.1087176389716,20.3990647549984,227.402455658587,5.55562460082056,1.40307067917159,21.9981538802207,34.0543588194858,10.1995323774992,113.701227829293,2015,19.555,7.4463,35.4282990960321,27.6255019478387,47.9054128024876,1.04034550419314,0.811217797236325,1.40673365945379,0.520172752096571,0.405608898618162,0.703366829726894,0.551959887969617,0.408200219057178,0.707860441302494,0.16313989731152,0.0986036321767196,0.269915270941682,3.38335316538563,2.50214831432503,4.33897809774158,3.38335316538563
"18","Mycteroperca jordani","Gulf grouper",20,0.326279794623039,0.197207264353439,0.539830541883363,81.0605319609449,24.487860136722,268.329278471245,6.6121034300629,1.69826167389045,25.7439194689557,40.5302659804725,12.243930068361,134.164639235622,2015,23.466,8.93556,42.0639115345809,32.8653814155795,57.2257778716272,1.03783951368213,0.810884918234045,1.4119270250829,0.518919756841065,0.405442459117022,0.705963512541451,0.557865380177697,0.410059956767045,0.714003580341112,0.16313989731152,0.0986036321767196,0.269915270941682,3.41955211061853,2.51354796419925,4.37663374874942,3.41955211061853
"19","Mycteroperca jordani","Gulf grouper",40,0.326279794623039,0.197207264353439,0.539830541883363,95.6841527975827,28.5740689895537,320.411387679447,7.8049514308687,1.95982331726118,31.0830401402459,47.8420763987913,14.2870344947768,160.205693839723,2015,27.377,10.42482,49.9623824537855,38.8820877970494,67.4362326735938,1.04431885517092,0.812717396982203,1.40955906912304,0.52215942758546,0.406358698491102,0.704779534561521,0.547952252383548,0.405968704279652,0.704103137231163,0.16313989731152,0.0986036321767196,0.269915270941682,3.35878752784317,2.48846977943381,4.31594691938944,3.35878752784317
"20","Mycteroperca jordani","Gulf grouper",60,0.326279794623039,0.197207264353439,0.539830541883363,111.251074719685,33.1868572006224,372.942865649022,9.07474445278282,2.2738384343852,36.216727467525,55.6255373598426,16.5934286003112,186.471432824511,2015,31.288,11.91408,58.1965594065326,45.2769070458419,78.4006527622328,1.04622017455864,0.813959005068927,1.40943632157758,0.523110087279319,0.406979502534463,0.70471816078879,0.537626284424091,0.399078309907543,0.691036602131889,0.16313989731152,0.0986036321767196,0.269915270941682,3.29549235523595,2.4462336711264,4.23585286934647,3.29549235523595
"21","Scarus perrico","Bumphead parrotfish",0,0.865022293110741,0.572209554884873,1.30767401765794,0.796087409658131,0.343287640587389,1.84613452069464,0.172158339154767,0.0744218555218427,0.398249862660694,0.398043704829066,0.171643820293695,0.92306726034732,2015,0.1395,0.0792666666666667,0.372085604854935,0.179039859180528,0.473759846277021,0.934785804525465,0.449799499422843,1.19022067308029,0.467392902262732,0.224899749711422,0.595110336540143,0.374913724637068,0.294452983080441,0.779156108804469,0.432511146555371,0.286104777442437,0.653837008828972,0.866830202234039,0.680798600048899,1.80147058638804,0.866830202234039
"22","Scarus perrico","Bumphead parrotfish",20,0.865022293110741,0.572209554884873,1.30767401765794,0.956878263969589,0.408984326573646,2.23875574824156,0.206930257531701,0.0879134759619375,0.487071305207808,0.478439131984794,0.204492163286823,1.11937787412078,2015,0.1674,0.09512,0.4432350931006,0.210579424423559,0.569109724034221,0.926418980951346,0.440138379881208,1.18951332779424,0.463209490475673,0.220069189940604,0.594756663897121,0.377677676261987,0.2941436298318,0.794949461269741,0.432511146555371,0.286104777442437,0.653837008828972,0.873220677131465,0.680083350855661,1.83798606718213,0.873220677131465
"23","Scarus perrico","Bumphead parrotfish",40,0.865022293110741,0.572209554884873,1.30767401765794,1.11570793712288,0.479705454595056,2.59493443119132,0.241278059552972,0.103703791713954,0.561359435942539,0.55785396856144,0.239852727297528,1.29746721559566,2015,0.1953,0.110973333333333,0.521892362904379,0.245945239390339,0.663703062472914,0.935535807426813,0.440877457633881,1.1897433734933,0.467767903713406,0.22043872881694,0.59487168674665,0.374215094685689,0.294258096794559,0.794079204314421,0.432511146555371,0.286104777442437,0.653837008828972,0.865214914496501,0.680348007532536,1.83597396422883,0.865214914496501
"24","Scarus perrico","Bumphead parrotfish",60,0.865022293110741,0.572209554884873,1.30767401765794,1.27805124638806,0.546597677021028,2.98833137618923,0.276385704965911,0.117564262791948,0.649764274409552,0.639025623194032,0.273298838510514,1.49416568809461,2015,0.2232,0.126826666666667,0.593456260615529,0.283394353456433,0.761478723667828,0.928689303019284,0.443478857764651,1.19162471116845,0.464344651509642,0.221739428882325,0.595812355584226,0.376101854193093,0.293113902020674,0.787595085356254,0.432511146555371,0.286104777442437,0.653837008828972,0.869577251796779,0.677702538663127,1.8209821680409,0.869577251796779
"25","Lutjanus argentiventris","Yellow snapper",0,0.378136514156056,0.307547725161866,0.464926941868411,4.00465007216811,2.06623315440429,7.76157432491671,0.378576104676112,0.15515324534263,0.923731029378346,2.00232503608405,1.03311657720215,3.88078716245835,2014,0.0555,0.4281,0.467576405007138,0.0591548748586825,0.78735817910234,0.233516735085917,0.0295430930506526,0.39322196192591,0.116758367542958,0.0147715465253263,0.196610980962955,0.118697178483916,0.0704888848214863,0.938215153570796,0.0883012042024916,0.0718175406628996,0.108568221518591,1.34423057483701,0.798277729710704,10.6251682753872,0.627800670077209
"26","Lutjanus argentiventris","Yellow snapper",20,0.378136514156056,0.307547725161866,0.464926941868411,4.70189922604092,2.44504347832726,9.04190724124421,0.444489945812036,0.184982523907286,1.06805393155415,2.35094961302046,1.22252173916363,4.5209536206221,2014,0.0666,0.51372,0.538241265564622,0.0669838273512531,0.925376052261666,0.228946321343357,0.0284922428708259,0.393617986168899,0.114473160671678,0.0142461214354129,0.19680899308445,0.123736332126329,0.0719707408001604,0.994269850403735,0.0865729638816291,0.0704119203133268,0.106443313034189,1.42927221823563,0.831330447442757,11.484761590965,0.654453233126616
"27","Lutjanus argentiventris","Yellow snapper",40,0.378136514156056,0.307547725161866,0.464926941868411,5.53733341669201,2.86142450716938,10.7156632267562,0.523466988976947,0.215181049637763,1.27342853383174,2.768666708346,1.43071225358469,5.35783161337811,2014,0.0777,0.59934,0.639889622714986,0.0807630426858837,1.08868128261846,0.231118328828122,0.0291703737551464,0.393215001046059,0.115559164414061,0.0145851868775732,0.19660750052303,0.121427191880885,0.0713707503201657,0.962073708666513,0.0873942792206391,0.071079916274301,0.107453137831797,1.38941808278235,0.816652428015113,11.0084288954157,0.642239970672459
"28","Lutjanus argentiventris","Yellow snapper",60,0.378136514156056,0.307547725161866,0.464926941868411,6.31259291744308,3.26937526025758,12.1885149819764,0.596755470272034,0.246389874543768,1.44533979717716,3.15629645872154,1.63468763012879,6.09425749098821,2014,0.0888,0.68496,0.736203921664851,0.0930294607040198,1.24287039602536,0.233249294321057,0.0294742467701217,0.393774923325417,0.116624647160529,0.0147371233850608,0.196887461662708,0.120618754378797,0.0714475139837414,0.954536329975339,0.0882000750839244,0.0717352898640516,0.108443881101654,1.36755840926468,0.810061827223587,10.8223981563176,0.63796406780763
